Year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,genre1,genre2,genre3,release_date_tn,domestic_gross,worldwide_gross,budget
2010,The Bounty Hunter,tt1038919,The Bounty Hunter,110.0,"Action,Comedy,Romance",5.6,112444.0,en,The Bounty Hunter,2010-03-19,Action,Comedy,Romance,"Mar 19, 2010","$67,061,228","$135,808,837",45000000.0
2010,The Bounty Hunter,tt1472211,The Bounty Hunter,,Unknown,6.3,29.0,en,The Bounty Hunter,2010-03-19,Unknown,,,"Mar 19, 2010","$67,061,228","$135,808,837",45000000.0
2010,The Christmas Bunny,tt1640714,The Christmas Bunny,98.0,"Drama,Family",6.1,662.0,en,The Christmas Bunny,2010-11-28,Drama,Family,,"Dec 31, 2010",$0,$0,"$250,000"
2010,The Chronicles of Narnia: The Voyage of the Dawn Treader,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,113.0,"Adventure,Family,Fantasy",6.3,129663.0,en,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010-12-10,Adventure,Family,Fantasy,"Dec 10, 2010","$104,386,950","$418,186,950",155000000.0
2010,The Crazies,tt0455407,The Crazies,101.0,"Horror,Thriller",6.5,104465.0,en,The Crazies,2010-02-26,Horror,Thriller,,"Feb 26, 2010","$39,123,589","$56,445,534",20000000.0
2010,The Dead Undead,tt0923653,The Dead Undead,89.0,"Action,Horror,Sci-Fi",3.0,791.0,en,The Dead Undead,2010-05-13,Action,Horror,Sci-Fi,"Dec 31, 2010",$0,$0,"$1,100,000"
2010,The Expendables,tt1320253,The Expendables,103.0,"Action,Adventure,Thriller",6.5,307897.0,en,The Expendables,2010-08-03,Action,Adventure,Thriller,"Aug 13, 2010","$103,068,524","$268,268,174",80000000.0
2010,The Extra Man,tt1361313,The Extra Man,108.0,Comedy,5.9,4580.0,en,The Extra Man,2010-08-01,Comedy,,,"Jul 30, 2010","$453,377","$492,108",7000000.0
2010,The Fighter,tt0964517,The Fighter,116.0,"Biography,Drama,Sport",7.8,316539.0,en,The Fighter,2010-12-17,Biography,Drama,Sport,"Dec 10, 2010","$93,617,009","$129,262,388",25000000.0
2010,The Ghost Writer,tt1139328,The Ghost Writer,128.0,"Drama,Mystery,Thriller",7.2,148274.0,en,The Ghost Writer,2010-02-12,Drama,Mystery,Thriller,"Feb 19, 2010","$15,541,549","$65,532,491",45000000.0
2010,The Karate Kid,tt1155076,The Karate Kid,140.0,"Action,Drama,Family",6.2,146401.0,en,The Karate Kid,2010-06-10,Action,Drama,Family,"Jun 11, 2010","$176,591,618","$351,774,938",40000000.0
2010,The Kids Are All Right,tt0842926,The Kids Are All Right,106.0,"Comedy,Drama,Romance",7.0,120656.0,en,The Kids Are All Right,2010-07-09,Comedy,Drama,Romance,"Jul 9, 2010","$20,811,365","$36,275,469",4000000.0
2010,The Killer Inside Me,tt0954947,The Killer Inside Me,109.0,"Crime,Drama,Horror",6.1,31727.0,en,The Killer Inside Me,2010-04-27,Crime,Drama,Horror,"Jun 18, 2010","$217,277","$3,617,277",13000000.0
2010,The Last Airbender,tt0938283,The Last Airbender,103.0,"Action,Adventure,Family",4.1,137734.0,en,The Last Airbender,2010-07-01,Action,Adventure,Family,"Jul 1, 2010","$131,772,187","$319,713,881",150000000.0
2010,The Last Exorcism,tt1320244,The Last Exorcism,87.0,"Drama,Horror,Thriller",5.6,45815.0,en,The Last Exorcism,2010-08-27,Drama,Horror,Thriller,"Aug 27, 2010","$41,034,350","$70,165,900",1800000.0
2010,The Last Song,tt1294226,The Last Song,107.0,"Drama,Music,Romance",6.0,74914.0,en,The Last Song,2010-03-31,Drama,Music,Romance,"Mar 31, 2010","$62,950,384","$92,678,948",20000000.0
2010,The Losers,tt0480255,The Losers,97.0,"Action,Adventure,Crime",6.4,83876.0,en,The Losers,2010-04-23,Action,Adventure,Crime,"Apr 23, 2010","$23,591,432","$29,863,840",25000000.0
2010,The Next Three Days,tt1458175,The Next Three Days,133.0,"Action,Crime,Drama",7.4,168066.0,en,The Next Three Days,2010-11-19,Action,Crime,Drama,"Nov 19, 2010","$21,148,651","$67,255,916",30000000.0
2010,The Nutcracker in 3D,tt1041804,The Nutcracker in 3D,110.0,"Action,Family,Fantasy",4.3,3119.0,en,The Nutcracker in 3D,2010-11-24,Action,Family,Fantasy,"Nov 24, 2010","$195,459","$20,466,016",90000000.0
2010,The Other Guys,tt1386588,The Other Guys,107.0,"Action,Comedy,Crime",6.7,221664.0,en,The Other Guys,2010-08-06,Action,Comedy,Crime,"Aug 6, 2010","$119,219,978","$170,936,470",100000000.0
2010,The Reef,tt1320291,The Reef,94.0,"Adventure,Drama,Horror",5.8,15194.0,en,The Reef,2010-05-15,Adventure,Drama,Horror,"Dec 31, 2010",$0,"$15,037,867",3800000.0
2010,The Runaways,tt1017451,The Runaways,106.0,"Biography,Drama,Music",6.6,43792.0,en,The Runaways,2010-03-19,Biography,Drama,Music,"Mar 19, 2010","$3,573,673","$5,278,632",10000000.0
2010,The Social Network,tt1285016,The Social Network,120.0,"Biography,Drama",7.7,568578.0,en,The Social Network,2010-10-01,Biography,Drama,,"Oct 1, 2010","$96,962,694","$224,922,135",40000000.0
2010,The Sorcerer's Apprentice,tt0963966,The Sorcerer's Apprentice,109.0,"Action,Adventure,Family",6.1,143862.0,en,The Sorcerer's Apprentice,2010-07-13,Action,Adventure,Family,"Jul 14, 2010","$63,150,991","$217,986,320",150000000.0
2010,The Spy Next Door,tt1273678,The Spy Next Door,94.0,"Action,Comedy,Family",5.5,36767.0,en,The Spy Next Door,2010-01-15,Action,Comedy,Family,"Jan 15, 2010","$24,307,106","$46,752,858",28000000.0
2010,The Switch,tt0889573,The Switch,101.0,"Comedy,Drama,Romance",6.1,90661.0,en,The Switch,2010-08-20,Comedy,Drama,Romance,"Aug 20, 2010","$27,758,465","$49,858,465",19000000.0
2010,The Tempest,tt1274300,The Tempest,110.0,"Comedy,Drama,Fantasy",5.4,7073.0,en,The Tempest,2010-12-10,Comedy,Drama,Fantasy,"Dec 10, 2010","$277,943","$277,943",20000000.0
2010,The Tempest,tt1683003,The Tempest,131.0,Drama,7.8,94.0,en,The Tempest,2010-12-10,Drama,,,"Dec 10, 2010","$277,943","$277,943",20000000.0
2010,The Tourist,tt1243957,The Tourist,103.0,"Action,Adventure,Thriller",6.0,206714.0,en,The Tourist,2010-12-10,Action,Adventure,Thriller,"Dec 10, 2010","$67,631,157","$278,731,369",100000000.0
2010,The Town,tt0840361,The Town,125.0,"Crime,Drama,Thriller",7.6,322524.0,en,The Town,2010-09-17,Crime,Drama,Thriller,"Sep 17, 2010","$92,186,262","$152,566,881",37000000.0
2010,The Twilight Saga: Eclipse,tt1325004,The Twilight Saga: Eclipse,124.0,"Adventure,Drama,Fantasy",5.0,211733.0,en,The Twilight Saga: Eclipse,2010-06-23,Adventure,Drama,Fantasy,"Jun 30, 2010","$300,531,751","$706,102,828",68000000.0
2010,The Virginity Hit,tt1695994,The Virginity Hit,86.0,Comedy,4.6,3696.0,en,The Virginity Hit,2010-09-10,Comedy,,,"Sep 24, 2010","$636,706","$636,706",2000000.0
2010,The Warrior's Way,tt1032751,The Warrior's Way,100.0,"Action,Fantasy,Western",6.3,24271.0,en,The Warrior's Way,2010-12-03,Action,Fantasy,Western,"Dec 3, 2010","$5,666,340","$8,514,325",42000000.0
2010,The Wolfman,tt0780653,The Wolfman,103.0,"Drama,Fantasy,Horror",5.8,97873.0,en,The Wolfman,2010-02-12,Drama,Fantasy,Horror,"Feb 12, 2010","$62,189,884","$142,634,358",150000000.0
2010,Tiny Furniture,tt1570989,Tiny Furniture,98.0,"Comedy,Drama,Romance",6.2,13397.0,en,Tiny Furniture,2010-11-12,Comedy,Drama,Romance,"Nov 12, 2010","$391,674","$424,149",65000.0
2010,Tooth Fairy,tt0808510,Tooth Fairy,101.0,"Comedy,Family,Fantasy",5.0,37939.0,en,Tooth Fairy,2010-01-22,Comedy,Family,Fantasy,"Jan 22, 2010","$60,022,256","$112,610,386",48000000.0
2010,Toy Story 3,tt0435761,Toy Story 3,103.0,"Adventure,Animation,Comedy",8.3,682218.0,en,Toy Story 3,2010-06-17,Adventure,Animation,Comedy,"Jun 18, 2010","$415,004,880","$1,068,879,522",200000000.0
2010,True Grit,tt1403865,True Grit,110.0,"Adventure,Drama,Western",7.6,284034.0,en,True Grit,2010-12-22,Adventure,Drama,Western,"Dec 22, 2010","$171,243,005","$252,276,928",38000000.0
2010,Unstoppable,tt0477080,Unstoppable,98.0,"Action,Thriller",6.8,173019.0,en,Unstoppable,2010-11-12,Action,Thriller,,"Nov 12, 2010","$81,562,942","$165,720,921",100000000.0
2010,Valentine's Day,tt0817230,Valentine's Day,125.0,"Comedy,Romance",5.7,107171.0,en,Valentine's Day,2010-02-11,Comedy,Romance,,"Feb 12, 2010","$110,485,654","$217,569,328",52000000.0
2010,Vampires Suck,tt1666186,Vampires Suck,82.0,Comedy,3.4,43984.0,en,Vampires Suck,2010-08-18,Comedy,,,"Aug 18, 2010","$36,661,504","$81,424,988",20000000.0
2010,Welcome to the Rileys,tt1183923,Welcome to the Rileys,110.0,Drama,7.0,22210.0,en,Welcome to the Rileys,2010-10-29,Drama,,,"Oct 29, 2010","$152,857","$355,919",10000000.0
2010,Why Did I Get Married Too?,tt1391137,Why Did I Get Married Too?,121.0,"Comedy,Drama,Romance",4.6,8653.0,en,Why Did I Get Married Too?,2010-04-02,Comedy,Drama,Romance,"Apr 2, 2010","$60,095,852","$60,831,067",20000000.0
2010,Wild Target,tt1235189,Wild Target,98.0,"Action,Comedy,Crime",6.8,33915.0,en,Wild Target,2010-10-29,Action,Comedy,Crime,"Oct 29, 2010","$109,338","$5,314,194","$8,000,000"
2010,Winter's Bone,tt1399683,Winter's Bone,100.0,"Drama,Mystery",7.2,127751.0,en,Winter's Bone,2010-06-11,Drama,Mystery,,"Jun 11, 2010","$6,531,503","$16,131,551",2000000.0
2010,Yogi Bear,tt1302067,Yogi Bear,80.0,"Adventure,Animation,Comedy",4.6,18934.0,en,Yogi Bear,2010-12-17,Adventure,Animation,Comedy,"Dec 17, 2010","$100,246,011","$204,774,690","$80,000,000"
2010,You Again,tt1414382,You Again,105.0,"Comedy,Family,Romance",5.8,46690.0,en,You Again,2010-09-24,Comedy,Family,Romance,"Sep 24, 2010","$25,702,053","$32,838,945",20000000.0
2010,You Will Meet a Tall Dark Stranger,tt1182350,You Will Meet a Tall Dark Stranger,98.0,"Comedy,Drama,Romance",6.3,41608.0,en,You Will Meet a Tall Dark Stranger,2010-05-23,Comedy,Drama,Romance,"Sep 22, 2010","$3,247,816","$34,247,816",22000000.0
2011,30 Minutes or Less,tt1622547,30 Minutes or Less,83.0,"Action,Comedy,Crime",6.1,87254.0,en,30 Minutes or Less,2011-08-12,Action,Comedy,Crime,"Aug 12, 2011","$37,053,924","$40,966,716",28000000.0
2011,5 Days of War,tt1486193,5 Days of War,113.0,"Action,Drama,War",5.6,13089.0,en,5 Days of War,2011-08-18,Action,Drama,War,"Aug 19, 2011","$17,479","$87,793",12000000.0
2011,50/50,tt1306980,50/50,100.0,"Comedy,Drama,Romance",7.7,300475.0,en,50/50,2011-09-30,Comedy,Drama,Romance,"Sep 30, 2011","$35,016,118","$41,334,735",8000000.0
2011,A Better Life,tt1554091,A Better Life,98.0,"Drama,Romance",7.2,14602.0,en,A Better Life,2011-06-24,Drama,Romance,,"Jun 24, 2011","$1,759,252","$1,884,251",10000000.0
2011,A Better Life,tt2027265,Une vie meilleure,110.0,Drama,6.6,1519.0,en,A Better Life,2011-06-24,Drama,,,"Jun 24, 2011","$1,759,252","$1,884,251",10000000.0
2011,A Dangerous Method,tt1571222,A Dangerous Method,99.0,"Biography,Drama,Romance",6.4,93259.0,en,A Dangerous Method,2011-11-23,Biography,Drama,Romance,"Nov 23, 2011","$5,702,083","$14,807,531",14000000.0
2011,Abduction,tt1600195,Abduction,106.0,"Action,Mystery,Thriller",5.1,72552.0,en,Abduction,2011-09-23,Action,Mystery,Thriller,"Sep 23, 2011","$28,087,155","$86,648,359",35000000.0
2011,Abduction,tt2447982,Abduction,84.0,"Horror,Thriller",5.2,10.0,en,Abduction,2011-09-23,Horror,Thriller,,"Sep 23, 2011","$28,087,155","$86,648,359",35000000.0
2011,Absentia,tt1610996,Absentia,87.0,"Drama,Horror,Mystery",5.8,15507.0,en,Absentia,2011-03-03,Drama,Horror,Mystery,"Dec 31, 2011",$0,"$8,555",70000.0
2011,Absentia,tt7501544,Absentia,60.0,Sci-Fi,,,en,Absentia,2011-03-03,Sci-Fi,,,"Dec 31, 2011",$0,"$8,555",70000.0
2011,Albert Nobbs,tt1602098,Albert Nobbs,113.0,"Drama,Romance",6.7,22213.0,en,Albert Nobbs,2011-12-21,Drama,Romance,,"Dec 21, 2011","$3,014,696","$8,539,003","$7,500,000"
2011,Alvin and the Chipmunks: Chipwrecked,tt1615918,Alvin and the Chipmunks: Chipwrecked,87.0,"Adventure,Animation,Comedy",4.4,28158.0,en,Alvin and the Chipmunks: Chipwrecked,2011-12-16,Adventure,Animation,Comedy,"Dec 16, 2011","$133,107,389","$349,088,523",80000000.0
2011,Anonymous,tt1521197,Anonymous,130.0,"Drama,Thriller",6.9,37932.0,en,Anonymous,2011-10-28,Drama,Thriller,,"Oct 28, 2011","$4,463,292","$15,815,509",30000000.0
2011,Another Earth,tt1549572,Another Earth,92.0,"Drama,Romance,Sci-Fi",7.0,85839.0,en,Another Earth,2011-07-22,Drama,Romance,Sci-Fi,"Jul 22, 2011","$1,321,194","$2,102,779",100000.0
2011,Another Happy Day,tt1719071,Another Happy Day,119.0,"Comedy,Drama",6.0,3793.0,en,Another Happy Day,2011-11-18,Comedy,Drama,,"Nov 18, 2011","$9,120","$978,527","$4,000,000"
2011,Apollo 18,tt1772240,Apollo 18,86.0,"Horror,Mystery,Sci-Fi",5.2,51427.0,en,Apollo 18,2011-09-02,Horror,Mystery,Sci-Fi,"Sep 2, 2011","$17,686,929","$26,517,819",5000000.0
2011,Arthur,tt1334512,Arthur,110.0,"Comedy,Romance",5.7,49013.0,en,Arthur,2011-04-08,Comedy,Romance,,"Apr 8, 2011","$33,035,397","$47,787,943",40000000.0
2011,Arthur Christmas,tt1430607,Arthur Christmas,97.0,"Adventure,Animation,Comedy",7.1,45439.0,en,Arthur Christmas,2011-11-23,Adventure,Animation,Comedy,"Nov 23, 2011","$46,462,469","$149,717,124",100000000.0
2011,Attack the Block,tt1478964,Attack the Block,88.0,"Action,Comedy,Sci-Fi",6.7,93868.0,en,Attack the Block,2011-07-29,Action,Comedy,Sci-Fi,"Jul 29, 2011","$1,024,175","$6,459,183","$13,000,000"
2011,Bad Teacher,tt1284575,Bad Teacher,92.0,"Comedy,Romance",5.7,181189.0,en,Bad Teacher,2011-06-19,Comedy,Romance,,"Jun 24, 2011","$100,292,856","$215,448,997",20000000.0
2011,Beastly,tt1152398,Beastly,86.0,"Drama,Fantasy,Romance",5.6,72599.0,en,Beastly,2011-03-04,Drama,Fantasy,Romance,"Mar 4, 2011","$27,865,571","$38,028,230",17000000.0
2011,"Big Mommas: Like Father, Like Son",tt1464174,"Big Mommas: Like Father, Like Son",107.0,"Action,Comedy,Crime",4.4,23520.0,en,"Big Mommas: Like Father, Like Son",2011-02-18,Action,Comedy,Crime,"Feb 18, 2011","$37,915,414","$82,332,450",32000000.0
2011,Blackthorn,tt1629705,Blackthorn,102.0,"Action,Adventure,Western",6.6,8553.0,en,Blackthorn,2011-10-07,Action,Adventure,Western,"Oct 7, 2011","$200,558","$1,217,307","$4,500,000"
2011,Bridesmaids,tt1478338,Bridesmaids,125.0,"Comedy,Romance",6.8,249501.0,en,Bridesmaids,2011-05-13,Comedy,Romance,,"May 13, 2011","$169,211,718","$289,632,023",32500000.0
2011,Bucky Larson: Born to Be a Star,tt1411664,Bucky Larson: Born to Be a Star,97.0,Comedy,3.3,10648.0,en,Bucky Larson: Born to Be a Star,2011-09-09,Comedy,,,"Sep 9, 2011","$2,529,395","$2,529,395",9000000.0
2011,Captain America: The First Avenger,tt0458339,Captain America: The First Avenger,124.0,"Action,Adventure,Sci-Fi",6.9,668137.0,en,Captain America: The First Avenger,2011-07-22,Action,Adventure,Sci-Fi,"Jul 22, 2011","$176,654,505","$370,569,776",216700000.0
2011,Cargo,tt1507261,Cargo,85.0,Drama,5.2,454.0,en,Cargo,2011-10-21,Drama,,,"Oct 21, 2011",$0,"$313,230","$4,200,000"
2011,Carnage,tt1692486,Carnage,80.0,"Comedy,Drama",7.2,111372.0,en,Carnage,2011-12-16,Comedy,Drama,,"Dec 16, 2011","$2,546,747","$38,112,154",25000000.0
2011,Cars 2,tt1216475,Cars 2,106.0,"Adventure,Animation,Comedy",6.2,138914.0,en,Cars 2,2011-06-16,Adventure,Animation,Comedy,"Jun 24, 2011","$191,450,875","$560,155,383",200000000.0
2011,Cedar Rapids,tt1477837,Cedar Rapids,87.0,Comedy,6.3,34759.0,en,Cedar Rapids,2011-02-11,Comedy,,,"Feb 11, 2011","$6,861,102","$7,862,131","$10,000,000"
2011,Circumstance,tt1684628,Circumstance,107.0,Drama,5.9,7055.0,fa,Circumstance,2011-08-26,Drama,,,"Aug 26, 2011","$454,121","$958,978",1000000.0
2011,Colombiana,tt1657507,Colombiana,108.0,"Action,Drama,Thriller",6.4,87659.0,en,Colombiana,2011-08-26,Action,Drama,Thriller,"Aug 26, 2011","$36,665,854","$72,295,262",40000000.0
2011,Conan the Barbarian,tt0816462,Conan the Barbarian,113.0,"Action,Adventure,Fantasy",5.2,90834.0,en,Conan the Barbarian,2011-08-19,Action,Adventure,Fantasy,"Aug 19, 2011","$21,295,021","$63,356,133",90000000.0
2011,Contagion,tt1598778,Contagion,106.0,"Action,Drama,Thriller",6.6,201536.0,en,Contagion,2011-09-09,Action,Drama,Thriller,"Sep 9, 2011","$75,658,097","$137,551,594",60000000.0
2011,Courageous,tt1630036,Courageous,129.0,Drama,7.0,17586.0,en,Courageous,2011-09-30,Drama,,,"Sep 30, 2011","$34,522,221","$35,185,884",2000000.0
2011,Creature,tt1686018,Creature,93.0,Horror,3.7,2723.0,en,Creature,2011-09-09,Horror,,,"Sep 9, 2011","$331,000","$331,000",3000000.0
2011,Diary of a Wimpy Kid: Rodrick Rules,tt1650043,Diary of a Wimpy Kid: Rodrick Rules,99.0,"Comedy,Family",6.6,23135.0,en,Diary of a Wimpy Kid: Rodrick Rules,2011-03-25,Comedy,Family,,"Mar 25, 2011","$52,698,535","$73,695,194",21000000.0
2011,Dolphin Tale,tt1564349,Dolphin Tale,113.0,"Drama,Family",6.9,20746.0,en,Dolphin Tale,2011-09-23,Drama,Family,,"Sep 23, 2011","$72,286,779","$96,068,724",37000000.0
2011,Dream House,tt1462041,Dream House,84.0,"Drama,Mystery,Thriller",6.0,59714.0,en,Dream House,2011-09-30,Drama,Mystery,Thriller,"Sep 30, 2011","$21,302,340","$41,642,166",50000000.0
2011,Drive,tt0780504,Drive,100.0,"Crime,Drama",7.8,521495.0,en,Drive,2011-09-16,Crime,Drama,,"Sep 16, 2011","$35,060,689","$81,357,930",15000000.0
2011,Drive Angry,tt1502404,Drive Angry,104.0,"Action,Fantasy,Thriller",5.4,90203.0,en,Drive Angry,2011-02-24,Action,Fantasy,Thriller,"Feb 25, 2011","$10,721,033","$41,042,583",50000000.0
2011,Dum Maaro Dum,tt1618430,Dum Maaro Dum,128.0,"Action,Crime,Drama",6.2,3616.0,hi,दम मारो दम,2011-04-22,Action,Crime,Drama,"Apr 22, 2011","$564,489","$11,633,427","$5,200,000"
2011,Fast Five,tt1596343,Fast Five,130.0,"Action,Crime,Thriller",7.3,329892.0,en,Fast Five,2011-04-28,Action,Crime,Thriller,"Apr 29, 2011","$210,031,325","$630,163,454",125000000.0
2011,Final Destination 5,tt1622979,Final Destination 5,92.0,Horror,5.9,98061.0,en,Final Destination 5,2011-08-12,Horror,,,"Aug 12, 2011","$42,587,643","$155,011,165",40000000.0
2011,Footloose,tt1068242,Footloose,113.0,"Comedy,Drama,Music",5.9,43251.0,en,Footloose,2011-10-14,Comedy,Drama,Music,"Oct 14, 2011","$51,802,742","$62,989,834",24000000.0
2011,Friends with Benefits,tt1632708,Friends with Benefits,109.0,"Comedy,Romance",6.6,317338.0,en,Friends with Benefits,2011-07-21,Comedy,Romance,,"Jul 22, 2011","$55,802,754","$146,595,891",35000000.0
2011,Fright Night,tt1438176,Fright Night,106.0,"Comedy,Horror",6.4,94555.0,en,Fright Night,2011-08-19,Comedy,Horror,,"Aug 19, 2011","$18,298,649","$40,520,649",30000000.0
2011,Grave Encounters,tt1703199,Grave Encounters,92.0,Horror,6.1,48125.0,en,Grave Encounters,2011-09-09,Horror,,,"Sep 9, 2011",$0,"$2,151,887",120000.0
2011,Green Lantern,tt1133985,Green Lantern,114.0,"Action,Adventure,Sci-Fi",5.5,252281.0,en,Green Lantern,2011-06-17,Action,Adventure,Sci-Fi,"Jun 17, 2011","$116,601,172","$219,535,492",200000000.0
2011,Hall Pass,tt0480687,Hall Pass,105.0,"Comedy,Romance",5.9,113775.0,en,Hall Pass,2011-02-25,Comedy,Romance,,"Feb 25, 2011","$45,060,734","$87,173,475",36000000.0
2011,Hanna,tt0993842,Hanna,111.0,"Action,Drama,Thriller",6.8,179178.0,en,Hanna,2011-04-08,Action,Drama,Thriller,"Apr 8, 2011","$40,259,119","$65,343,694",30000000.0
2011,Happy Feet Two,tt1402488,Happy Feet Two,100.0,"Adventure,Animation,Comedy",5.9,38396.0,en,Happy Feet Two,2011-11-17,Adventure,Animation,Comedy,"Nov 18, 2011","$64,006,466","$157,956,466",135000000.0
2011,Higher Ground,tt1562568,Higher Ground,109.0,Drama,6.3,2869.0,en,Higher Ground,2011-08-26,Drama,,,"Aug 23, 2011","$841,056","$842,693",1800000.0
2011,Hobo with a Shotgun,tt1640459,Hobo with a Shotgun,86.0,"Action,Comedy,Horror",6.1,41633.0,en,Hobo with a Shotgun,2011-05-06,Action,Comedy,Horror,"May 6, 2011","$703,372","$834,953",3000000.0
2011,Hop,tt1411704,Hop,95.0,"Adventure,Animation,Comedy",5.4,28893.0,en,Hop,2011-04-01,Adventure,Animation,Comedy,"Apr 1, 2011","$108,085,305","$188,657,593",63000000.0
2011,Horrible Bosses,tt1499658,Horrible Bosses,98.0,"Comedy,Crime",6.9,398695.0,en,Horrible Bosses,2011-07-08,Comedy,Crime,,"Jul 8, 2011","$117,538,559","$212,417,601",37000000.0
2011,Hugo,tt0970179,Hugo,126.0,"Adventure,Drama,Family",7.5,284869.0,en,Hugo,2011-11-23,Adventure,Drama,Family,"Nov 23, 2011","$73,864,507","$180,047,784",170000000.0
2011,I Don't Know How She Does It,tt1742650,I Don't Know How She Does It,89.0,"Comedy,Romance",4.9,18552.0,en,I Don't Know How She Does It,2011-09-16,Comedy,Romance,,"Sep 16, 2011","$9,659,074","$24,474,463",24000000.0
2011,Immortals,tt1253864,Immortals,110.0,"Action,Drama,Fantasy",6.0,152992.0,en,Immortals,2011-11-11,Action,Drama,Fantasy,"Nov 11, 2011","$83,504,017","$211,562,435",75000000.0
2011,In Time,tt1637688,In Time,109.0,"Action,Crime,Drama",6.7,346077.0,en,In Time,2011-10-28,Action,Crime,Drama,"Oct 28, 2011","$37,553,932","$165,103,952",40000000.0
2011,Ironclad,tt1233301,Ironclad,121.0,"Action,Adventure,Drama",6.2,38477.0,en,Ironclad,2011-07-08,Action,Adventure,Drama,"Jul 8, 2011",$0,"$5,297,411",25000000.0
2011,J. Edgar,tt1616195,J. Edgar,137.0,"Biography,Crime,Drama",6.6,115925.0,en,J. Edgar,2011-11-09,Biography,Crime,Drama,"Nov 9, 2011","$37,306,030","$84,606,030",35000000.0
2011,Jack and Jill,tt0810913,Jack and Jill,91.0,Comedy,3.3,71361.0,en,Jack and Jill,2011-11-11,Comedy,,,"Nov 11, 2011","$74,158,157","$150,519,217",79000000.0
2011,Johnny English Reborn,tt1634122,Johnny English Reborn,101.0,"Action,Adventure,Comedy",6.3,110824.0,en,Johnny English Reborn,2011-10-21,Action,Adventure,Comedy,"Oct 21, 2011","$8,406,711","$164,640,401",45000000.0
2011,Jumping the Broom,tt1640484,Jumping the Broom,112.0,"Comedy,Drama",5.7,9089.0,en,Jumping the Broom,2011-05-06,Comedy,Drama,,"May 6, 2011","$37,295,394","$38,158,601",6600000.0
2011,Justin Bieber: Never Say Never,tt1702443,Justin Bieber: Never Say Never,105.0,"Documentary,Music",1.6,74978.0,en,Justin Bieber: Never Say Never,2011-02-11,Documentary,Music,,"Feb 11, 2011","$73,013,910","$99,034,125",13000000.0
2011,Kevin Hart: Laugh at My Pain,tt1999192,Kevin Hart: Laugh at My Pain,89.0,"Comedy,Documentary",7.4,5081.0,en,Kevin Hart: Laugh at My Pain,2011-09-09,Comedy,Documentary,,"Sep 9, 2011","$7,706,436","$7,712,436",750000.0
2011,Kill the Irishman,tt1416801,Kill the Irishman,106.0,"Biography,Crime,Drama",7.1,41504.0,en,Kill the Irishman,2011-03-11,Biography,Crime,Drama,"Mar 11, 2011","$1,188,194","$1,188,194",12000000.0
2011,Killer Elite,tt1448755,Killer Elite,116.0,"Action,Crime,Thriller",6.5,117711.0,en,Killer Elite,2011-09-23,Action,Crime,Thriller,"Sep 23, 2011","$25,124,986","$65,409,046",70000000.0
2011,Kung Fu Panda 2,tt1302011,Kung Fu Panda 2,90.0,"Action,Adventure,Animation",7.2,228465.0,en,Kung Fu Panda 2,2011-05-25,Action,Adventure,Animation,"May 26, 2011","$165,249,063","$664,837,547","$150,000,000"
2011,Larry Crowne,tt1583420,Larry Crowne,98.0,"Comedy,Drama,Romance",6.1,58927.0,en,Larry Crowne,2011-06-30,Comedy,Drama,Romance,"Jul 1, 2011","$35,608,245","$61,449,135",30000000.0
