start_year,title,tconst,original_title_imdb,runtime_minutes,genres,averagerating,numvotes,original_language,original_title_mvdb,release_date_imdb,studio,domestic_gross_imdb,foreign_gross,id,release_date_tn,production_budget,domestic_gross_tn,worldwide_gross,budget_wiki
2013,Impact After the Crash,tt2076229,Impact After the Crash,82.0,"Documentary,Drama,Family",8.2,108.0,en,Impact After the Crash,2013-05-14,,,,,,,,,Unknown
2013,Implanted,tt2166880,Implanted,88.0,"Drama,Mystery,Sci-Fi",3.0,302.0,en,Implanted,2013-12-06,,,,,,,,,Unknown
2013,In Bloom,tt2250564,In Bloom,87.0,"Drama,Romance,Thriller",5.8,857.0,en,In Bloom,2013-07-13,,,,,,,,,Unknown
2013,In Bloom,tt2741806,Grzeli nateli dgeebi,102.0,Drama,7.7,6046.0,en,In Bloom,2013-07-13,,,,,,,,,Unknown
2013,In Lieu of Flowers,tt2228000,In Lieu of Flowers,90.0,"Comedy,Drama,Romance",6.1,470.0,en,In Lieu of Flowers,2013-04-28,,,,,,,,,Unknown
2013,In Search of Blind Joe Death: The Saga of John Fahey,tt2213938,In Search of Blind Joe Death: The Saga of John Fahey,58.0,"Biography,Documentary,History",6.8,71.0,en,In Search of Blind Joe Death: The Saga of John Fahey,2013-08-16,,,,,,,,,Unknown
2013,In So Many Words,tt2317407,In So Many Words,75.0,"Biography,Documentary,Drama",,,en,In So Many Words,2013-04-07,,,,,,,,,Unknown
2013,In Their Room: London,tt2269486,In Their Room: London,32.0,"Documentary,Drama",4.7,208.0,en,In Their Room: London,2013-06-23,,,,,,,,,6000000
2013,In a World...,tt2294677,In a World...,93.0,Comedy,6.7,29387.0,en,In a World...,2013-08-09,,,,,,,,,Unknown
2013,In the Dark,tt3319036,In the Dark,99.0,Horror,6.0,9.0,en,In the Dark,2013-01-12,,,,,,,,,170000000
2013,InAPPropriate Comedy,tt1754811,InAPPropriate Comedy,83.0,Comedy,2.9,4041.0,en,InAPPropriate Comedy,2013-03-22,,,,,,,,,Unknown
2013,InSpectres,tt1705111,InSpectres,85.0,Comedy,6.3,51.0,en,InSpectres,2013-09-06,,,,,,,,,Unknown
2013,Independence Daysaster,tt2645670,Independence Daysaster,90.0,"Action,Adventure,Sci-Fi",3.4,974.0,en,Independence Daysaster,2013-06-27,,,,32.0,"Dec 31, 2013","$1,800,000",$0,$0,Unknown
2013,Inequality for All,tt2215151,Inequality for All,89.0,Documentary,8.1,6263.0,en,Inequality for All,2013-01-19,,,,,,,,,Unknown
2013,Inside Llewyn Davis,tt2042568,Inside Llewyn Davis,104.0,"Drama,Music",7.5,123759.0,en,Inside Llewyn Davis,2013-12-06,CBS,13200000.0,19700000,94.0,"Dec 6, 2013","$11,000,000","$13,248,209","$32,943,247",11000000
2013,Insidious: Chapter 2,tt2226417,Insidious: Chapter 2,106.0,"Horror,Mystery,Thriller",6.6,141228.0,en,Insidious: Chapter 2,2013-09-13,,,,,,,,,5000000
2013,Insight,tt2557650,Insight,103.0,"Drama,Sci-Fi,Thriller",5.3,135.0,en,Insight,2013-01-15,,,,,,,,,Unknown
2013,Interior. Leather Bar.,tt2352488,Interior. Leather Bar.,60.0,Drama,5.1,2227.0,en,Interior. Leather Bar.,2013-01-18,,,,,,,,,Unknown
2013,Into the Mind,tt2673812,Into the Mind,82.0,"Documentary,Sport",7.1,1733.0,en,Into the Mind,2013-09-25,,,,,,,,,Unknown
2013,Iron Man 3,tt1300854,Iron Man Three,130.0,"Action,Adventure,Sci-Fi",7.2,692794.0,en,Iron Man 3,2013-05-03,BV,409000000.0,805800000,48.0,"May 3, 2013","$200,000,000","$408,992,272","$1,215,392,272",200000000
2013,Is the Man Who Is Tall Happy?,tt1817287,Is the Man Who Is Tall Happy?: An Animated Conversation with Noam Chomsky,88.0,"Animation,Documentary",7.1,3124.0,en,Is the Man Who Is Tall Happy?,2013-11-22,,,,,,,,,Unknown
2013,Istanbul Unveiled,tt2747548,Istanbul Unveiled,61.0,Documentary,7.0,80.0,en,Istanbul Unveiled,2013-12-10,,,,,,,,,Unknown
2013,It Felt Like Love,tt2328922,It Felt Like Love,82.0,Drama,5.5,2004.0,en,It Felt Like Love,2013-01-19,,,,,,,,,Unknown
2013,It's Better to Jump,tt2475898,It's Better to Jump,75.0,"Documentary,History",5.1,42.0,en,It's Better to Jump,2013-11-15,,,,,,,,,Unknown
2013,"It's Not You, It's Me",tt2319879,"It's Not You, It's Me",80.0,Comedy,5.2,249.0,en,"It's Not You, It's Me",2013-03-10,,,,,,,,,Unknown
2013,"It's Not You, It's Me",tt2319879,"It's Not You, It's Me",80.0,Comedy,5.2,249.0,en,"It's Not You, It's Me",2013-09-17,,,,,,,,,Unknown
2013,JFK: A President Betrayed,tt2782604,JFK: A President Betrayed,90.0,"Documentary,Drama,History",7.5,186.0,en,JFK: A President Betrayed,2013-11-23,,,,,,,,,Unknown
2013,Jack the Giant Killer,tt2552498,Jack the Giant Killer,87.0,"Action,Fantasy",2.2,1614.0,en,Jack the Giant Killer,2013-03-12,,,,,,,,,220000000
2013,Jack the Giant Slayer,tt1351685,Jack the Giant Slayer,114.0,"Adventure,Fantasy",6.3,123127.0,en,Jack the Giant Slayer,2013-03-01,WB (NL),65200000.0,132500000,66.0,"Mar 1, 2013","$195,000,000","$65,187,603","$197,687,603",220000000
2013,Jamel Shabazz Street Photographer,tt3116072,Jamel Shabazz Street Photographer,82.0,Documentary,6.6,9.0,en,Jamel Shabazz Street Photographer,2013-08-02,,,,,,,,,Unknown
2013,Jatt & Juliet 2,tt2673882,Jatt & Juliet 2,140.0,"Comedy,Romance",7.5,1543.0,en,Jatt & Juliet 2,2013-06-28,,,,,,,,,Unknown
2013,Java Heat,tt2083231,Java Heat,104.0,"Action,Crime,Drama",5.2,4515.0,en,Java Heat,2013-04-16,,,,,,,,,15000000
2013,Jengo Hooper,tt2443356,Jengo Hooper,92.0,"Action,Horror,Thriller",6.1,398.0,en,Jengo Hooper,2013-01-01,,,,,,,,,Unknown
2013,Jerusalem,tt2385006,Jerusalem,44.0,Documentary,7.3,1056.0,en,Jerusalem,2013-11-16,NGE,8000000.0,1300000,,,,,,Unknown
2013,"Jesus, the Daughter of God",tt2678900,"Jesus, the Daughter of God",87.0,Comedy,3.4,40.0,en,"Jesus, the Daughter of God",2013-01-23,,,,,,,,,Unknown
2013,Jimmy,tt1376205,Jimmy,95.0,"Drama,Family,Fantasy",6.1,283.0,en,Jimmy,2013-06-04,,,,,,,,,Unknown
2013,Jobs,tt2357129,Jobs,128.0,"Biography,Drama",5.9,88788.0,en,Jobs,2013-08-16,ORF,16100000.0,19800000,11.0,"Aug 16, 2013","$18,000,000","$16,131,410","$43,402,515",12000000
2013,Jodorowsky's Dune,tt1935156,Jodorowsky's Dune,90.0,Documentary,8.1,19026.0,en,Jodorowsky's Dune,2013-08-30,,,,,,,,,Unknown
2013,Joker Rising,tt2941260,Joker Rising,83.0,Crime,7.0,415.0,en,Joker Rising,2013-09-21,,,,,,,,,Unknown
2013,Jug Face,tt2620736,Jug Face,81.0,"Drama,Horror,Thriller",5.2,6284.0,en,Jug Face,2013-08-09,,,,,,,,,Unknown
2013,Julia,tt3182348,Julia,89.0,Documentary,7.2,29.0,en,Julia,2013-10-10,,,,,,,,,Unknown
2013,Junk Bonds: The Return of Junkbucket,tt3150056,Junk Bonds: The Return of Junkbucket,95.0,"Comedy,Horror,Thriller",6.7,49.0,en,Junk Bonds: The Return of Junkbucket,2013-09-15,,,,,,,,,Unknown
2013,Justice Is Mind,tt2289920,Justice Is Mind,153.0,"Crime,Drama,Mystery",6.9,96.0,en,Justice Is Mind,2013-08-18,,,,,,,,,Unknown
2013,Justin and the Knights of Valour,tt1639826,Justin and the Knights of Valour,90.0,"Adventure,Animation,Family",6.0,5239.0,en,Justin and the Knights of Valour,2013-11-26,,,,,,,,,Unknown
2013,Kaddipudi,tt3046032,Kaddipudi,135.0,"Crime,Drama,Thriller",7.4,665.0,en,Kaddipudi,2013-06-07,,,,,,,,,Unknown
